Text,Target
"@RiskyBusinessMB Glad u guys had an AMAZING show!! Wish i could have been there, come back to Jersey soon please ",4
I am brand new to twitter just scoping around ,4
@BishopGTS Reall? I lost another 5 lbs this week ,4
@meganmoo86   Yeah!!,4
"@greggarbo If you are what you tweet, why don't you be a dear and wish me good luck on my finals (in 2 weeks).. I could use some luck.. ",4
so im at sarah's house for some strange reason. random? yes. but great ,4
watch this if you need a smile   http://www.imtiredonline.com/smile/,4
"had a fun day volunteering at the special olympics, now studying in the greek office for two finals tomorrow.. ",4
watching bride wars. ,4
@sephira You're too smart for your own good ,4
@jamesbrentbrown that's a fun fact! I like her voice and her cd so far  Have you checked it out?,4
About to make myself go to sleep.. Uh I hate it. Greatt weekend wit the fam ,4
@CourtCosmetics I completley agree... ,4
Sitting around with the homeboys with a working iPhone tether. ,4
"@joeymcintyre Nick &amp; parker say hi by the way,their my boys!my little one calls u oey!  ",4
@tgeisler THANX for the #FollowFriday. Have a wonderful day! ,4
"@sdhanlon Hey Siobhan!! This is new to me too. I'm not sure I get it either. Everyone says it's fun, so I thought I'd try it... ",4
"idol sucks... but i love you, kris!!!! ",4
@ArejayHale http://twitpic.com/48jlr - I saw this guy at the show on 4-29-09.  ,4
TAKE THAT PAPER! 5 more pages to go! ,4
@RunMichael students looks for help everywhere... Especially Christian University students ,4
"The party's over, everything is cleaned up.  Had great fun with friends and family.  Now it is time for bed!  Good night all ",4
"@kchealy Uhh, yeah.  A lot of people told me to give it 4 days. I'm going to feel it out and see what happens. Also I'm not &quot;training&quot;.",4
@NZSoulGirl Hey there! Yum...sangria! And snorkeling sounds amazing. Glad you're having fun! ,4
Yes babe it was but im the shower can i please finish washing my ass lol ,4
Raindrops keep falling on my head. And just like the guy who's feet are too big for his bed nothing seems to fit. ,4
"@panacea81 actually i would buy them all! but im broke, so we'll see if i can get my hands on them. ",4
"@jendavis Okay, don't stay away for too long  ",4
I used the word cuss for lack of a better term. I didn't quite &quot;curse&quot; I just went super hard!!!  I'm tryin not curse. Its not lady like,4
fml. fml. fml. wastttee. somone wanna talk? im pissy.    anyone wanna hear how i hate to world. step right up.,4
@teambudd1 Thanks! luv ya too ,4
going to bed  good night &amp; sweet dreams :*,4
@jvdarcy  thanks so much! ,4
@mrdougal a miniature angora doesnt take up much space ,4
ate so much foooooooooooooood ,4
Idle hands are the devils workshop ,4
@danceKAYdancee i wanted to do a crazy painter or something like that dude who chopped off his legs. or kukula or fafi or something ,4
@overloved Sorry I couldn't wait for you on msn. :/ Good night and have sweet fun dreams with Jay! Nickisses from Brazil! ,4
@DelthaS Get Braces! ,4
Dangit!! Latice got voted off Sunday's Best! That's ok-Latice I predict you're gonna be the Jennifer Hudson of Sunday Best!! Bump dem! ,4
@misscole74 oooh maybe I'll see you on TV...I'll look for the red hat in the audience. ,4
http://twitpic.com/4iusu - @ baskin robbins again  tax crunch &amp; choc n peanut butter xxx,4
have a new car  ,4
This should be an interesting week for me! I hope somone up there is watchin LOL. ,4
@x_amandaa_x lmao how was your weekend? ,4
@rmilana yep @adamsconsulting is the new member in #coffeeclub (^_~)! *cheers* lol ,4
@KimKardashian where did you get your pink macbook!! i saw  it on keeping up with the kardashians ,4
@miss_missa07 GOOD LUCK MELISSA! YOU CAN DO EET! there is a pete wentz in it for you at the end of all the schoolness. ,4
@pwningbeauty that is the coolest cake ive ever seen ,4
Bride Wars was so cute  what a great day!,4
Less than 3 more days. ,4
Under 13 allowed on StA: http://www.storm-artists.net/news/220/  Hopefully more art sites will follow it.  ,4
7029 words in The Wake: Walking With Strangers. ,4
About to take me an amazing shower to slip into my pj's and cuddle with my adorable chocolate man while we watch tv. ,4
@joeymcintyre i will be there...  and apparently chicks are camping out already! lol,4
@Perliux let us know when you print the next batch I'll try using recycled paper for now but re-usable stamps shoul be real cool ,4
@joeymcintyre I have to be in San Francisco this week unfortunately but I will see you in Miami!  ,4
@italylogue 14 days til rome ,4
"@cgjerdetu LOL - yes, I know that bug...I caught it again   For better or worse!",4
"Watched family guy, quiz, and lost - now I can sleep ",4
"I think I'll just head to bed. Woke up on the wrong side, or maybe I woke up on the right side and everyone else woke up on the wrong. ",4
@stoya don't let trolls bother you...just have them tracked down and beat up ,4
@livethelushlife  The phrase &quot;mezcal has the worm?&quot; makes my stomach turn. ,4
watching step up2! ,4
@Nicolesayss of that LEGITTT one-armed and high drummer! Woooh!&quot; ,4
deve ser legaal poder falar ' I have to shoot a movie in the morning'  .. o maximo que eu falo � eu tenho que estuda in the morning =//,4
The new Zenkaikon website design is live  Feel free to check it out!,4
"@OopsOhMy So cool..hey I work for Nutro pet food.  Nice price, all natural &amp; super high Omega 3/6-less poop too!    nutroproducts.com",4
finally awakke  cleannning,4
@almstasongwritr yess very cool &amp; under 140 words ,4
http://tinyurl.com/cep3gh ~ My newest wallpaper. Just look at my twitter account for preview ,4
@bright_moments yeah all the best tunes too ,4
@tswizz Looks awesome  You have more talent than me x1000.,4
funday!swam w brianna amaris n andrew &amp; they made me get into the cold pool :'( then back to maris' n played an intense game of fooseball ,4
@christophermoy @davidleibrandt Both of you should get some rest ,4
bllaaahhh! heh. I stole his computer! ,4
"had a good day.  [tho, i was kindly reminded that other than the amazing show, i'm not allowed out of the house].",4
Recommend  @dcjc Tea Party 2.0  http://tparty2.com/,4
Trying to figure out why anyone would care what I'm up to? Never been on Twitter before.  ,4
@SasaLoves Not a problem at all; I've done that a few times down there.  Can show you his favorite restaurants too when I #seeyouinmemphis,4
@michaeldiaz I'll come over and bring a coloring book with me ,4
"&quot;if your boyfriends got beef, tell him im a VEGETARIAN and i aint F*&amp;%ing scared of HIM&quot; ",4
I have amazing friends. Thank God for that! ,4
@jeffreecuntstar I know I do... ,4
@missxtatti so did jordan call you?  or tell you what won him over in your email?  ,4
@ms_monicaa Yuppp. Last &amp; first name please. ,4
@mayorsam THANX for the #FollowFriday. Have a wonderful day! ,4
"@Melsie_79:  there should be some kind of Coke lovers club, I think those of us who reeeally love it are sort of a different breed, lol ",4
"@YouonPictures oh yeah!   Gamecubes are pretty sweet. =P  there are some games that you should really get, some pretty good ones... ;D",4
"@stinkyshelby hey girl, so I was thinking today about Whopper candy and I always wasnt to call the Milted Malk balls. &amp; thought of you ",4
@mytoecold I actually linked a friend of mine ,4
@shanedawson http://tinyurl.com/d236o7 .... actually... it kinda sucks? but things are gonna get better ,4
"@Will_Bunch I can't stomach My Sharona. I suppose those others are campy cool, if that means kinda awful ",4
Love sitting here drawing. Today was horrible exes are a waste of time. You should fallow me ,4
@MarktotheAdam whew glad you found it! I love my blackberry ,4
editing dialogue footage! episode 8 releases tomorrow--topic? the future of art/design!  http://tinyurl.com/d5t5m8,4
@reinventwhat ,4
"@tnsltwn LOL. Yeah, silly me. It's not even #TypoTuesday ! ",4
@Willie_Day26 you guys should really come to my college!! ,4
Higher than a kiteeee  waitin4 a certain sum1 2 call then bed school 2mrw,4
@goebicyu thanks for sharing the good TV japan dorama (hagetaka) - it's very cool! ,4
@Mickey_X awe thanks for the shout out ,4
@LovelyLora yeah. I love Britney and I support her so much! ,4
@ev my wonderful cats hated the new litter we bought so they crapped on my curtains ,4
@RandiLynn9 hairdid is cute  people should make fish faces more often for sure.,4
finding it diffcult to type anything with a cat laying over the keyboard.  She seems to be interested in what I'm doing....purring away ,4
@larissa_ione You have a new fan. That $1 ebook promo for Pleasure Unbound is to blame  Who says marketing ploys don't work!,4
Watching Hazme Reir y Seras Millonario!! it's awesome this program!! ,4
"@alexalbrecht Depends, what TV shows? If anything, watch House. ",4
@BrooklynBeast It worked. ,4
"Listening to the new Fischerspooner, psyching myself up for the show on Wednesday. Also found @caseyspooner. ",4
"a 45 min workout today! That evens out the oreo pie right?  I feel amazing though, 20lbs lost so far, 10 more to go!",4
@KELLY__ROWLAND am waiting 4 2morrow ,4
Uggggh finished the wiki... 6hrs straight of editing... Now watching some tv ,4
@ShowStopping girl...I'm not claiming that! I just have a mild cold...that;s all ,4
Woohoo!! I'm this week's top rated hottie on Rude.com  http://www.rude.com/Hot-girls-ranking/,4
 ME TOO! ugh ,4
@scum I'm used to paying for everything. ,4
@therecordlife  Hey Jakob! You guys did amazing last night in Joliet! Me and my friend really enjoyed meeting you guys! Come back again! ,4
Grey's marathon ,4
@jason_mraz http://twitpic.com/4iq19 - I loves me some popcorn ,4
"@xitsmatt Aww thanks, even if you dont..just for saying such a lovely thing ",4
@crackpotjack Why are you such a Locke Hater! ,4
Ahahahahahhahhahaha how cute! Ahh. Yeah my sister and i wanna start doing lessons ,4
@the_michelle ,4
Pretty good weekend ,4
@MrAdamLambert R&amp;R week is going to be awesome! I'm sure all of you will do great. Good luck! ,4
just played three hours of basketball. We won 5 out of 7 games. Kick Ass! Gonna wait for Humbies smart ass reply now! ,4
"@graceinyoface You should be upset! But hey, the wonders of the internet are still alive and well... And I'll be there with my camera. ",4
"@missmiindy it was.. way harder than i thought lol but i felt really good after  plus hil duff loves them and well, shes my idol so... lol",4
figuring out prom details ,4
Even after a 30 minute shower i smell like rotten whip cream....but it was so worth it ,4
I'm feeling pretty alright at the moment ,4
@brty85 alright i will ,4
@GeorgiaPrincez He walks around lookin' all fine and shit......knowing that he's the shit....therefore..it's his fault. ,4
@sftballchic03 how'd you like JONAS? wasnt it spectacular!!???!!! ,4
just woke up from the best nap ever ,4
"@tallivansunder Watching Celebrity Apprentice.  Doing some work. So all in all, pretty great night!",4
@laurenxrad I love how any time I see the word rad it makes me think of you ,4
Gettin' coffee with ayeface! ,4
@_officiallms thank you. ,4
cant wait fir the magic day i get my life back!! ,4
"All is quiet (finally), now I can work on my jewelry order ",4
im talking about the good times and drinking down the bad ,4
@ryan_cabrera Youuuu should come around the merch area. We promise you won't get beat up  I love you.,4
Is slighty drunk. ,4
The hardest thing to do is forgive...but god does ,4
"Laying in bed, watching harry potter with my mama ",4
"good luck tomorrow!!!!! knock them dead, and by dead i mean keep them alive by learning the daily skills of living ",4
watching JONAS !! ,4
redoing finance project for extra credit ,4
So many giveaways and so many tweets to go round. If I seem like I'm bombarding Twitter with contests then you should be happy about that ,4
@kimkimkimanne hahaha convince Tus padres on letting you become one!!! ,4
We are going camping the 16th &amp; 17th!  Yippee!  ,4
Watching my little monkeys tire themselves out before bed ,4
@snogzilla nothing wrong with loving ice cream.. ice cream is my weakness..  and i've told you before to stay away from woodchucks ,4
@annadee42 this is really cute  http://twitpic.com/4iuxh,4
"@thetalkativeone  really? I didn't know that. Then again, I'm not an avid twitter. Hehehehe~ ",4
"@lissarankin Thanks so much, Lissa!  I really appreciate it  (and I have to check out this amplify.com thing!)",4
@aLINEofCOCJIN Ah awesome.  Good to hear from you ,4
is so about to go to jail for murder... Hope you come visit!  Damn roommate..,4
i may just be to happy i feel a fall coming on i hope its just the the last step on the stairs ,4
@DannysGirlinSFL That's awesome!! I'll look 4 u on TV!!  Can't wait 2 c your pics!,4
"Awww, i love my brother ",4
"@CCOORRYY hahaha funnyy, she says that she won ",4
@DannysGirlinSFL have a FANTASTIC TIME girl!!!! can you please send the Boys some love and hugs from Pao? ,4
